City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
266,luderitz,-26.6481,15.1594,13.37,85,23,2.43,NA,1697066631
267,uturoa,-16.7333,-151.4333,26.28,78,35,7.53,PF,1697066631
268,juan griego,11.0817,-63.9655,35.07,52,0,6.69,VE,1697066631
269,nemuro,43.3236,145.575,12.43,76,3,4.9,JP,1697066631
270,kurlovo,55.4325,40.4854,4.2,56,100,7.39,RU,1697066632
271,port alfred,-33.5906,26.891,17.32,98,100,1.79,ZA,1697066564
272,yantarnyy,54.8717,19.9381,16.64,89,100,10.91,RU,1697066632
273,conception bay south,47.4999,-52.9981,13.53,97,100,1.68,CA,1697066632
274,ancud,-41.8697,-73.8203,8.64,72,79,2.25,CL,1697066632
275,tinajo,29.0788,-13.7081,24.49,61,0,3.09,ES,1697066632
276,jincheng,35.5022,112.8328,13.84,60,99,0.23,CN,1697066632
277,selfoss,63.9331,-20.9971,1.14,98,100,4.61,IS,1697066632
278,oguzeli,36.9657,37.5134,16.99,39,0,2.57,TR,1697066633
279,grande prairie,55.1667,-118.8027,9.1,93,100,4.63,CA,1697066580
280,luwuk,-0.9516,122.7875,26.93,69,30,2.11,ID,1697066633
281,bikenibeu village,1.3673,173.1241,31.98,66,75,2.06,KI,1697066633
282,ca mau,9.1769,105.15,25.32,92,80,1.47,VN,1697066633
283,illizi,26.4833,8.4667,22.89,25,59,6.17,DZ,1697066633
284,puente alto,-33.6167,-70.5833,15.97,53,0,2.57,CL,1697066633
285,harper,4.375,-7.7169,25.09,90,97,3.42,LR,1697066633
286,gizo,-8.103,156.8419,28.37,78,100,3.69,SB,1697066633
287,praia da vitoria,38.7333,-27.0667,19.31,94,20,3.15,PT,1697066634
288,ducheng,23.2373,111.5317,19.52,90,88,0.75,CN,1697066634
289,belomorsk,64.5232,34.7668,7.99,96,100,5.26,RU,1697066634
290,revda,56.801,59.9303,2.02,96,100,3.68,RU,1697066634
291,puerto baquerizo moreno,-0.9,-89.6,24.11,80,82,4.61,EC,1697066634
292,castillos,-34.1667,-53.8333,8.44,65,100,7.2,UY,1697066634
293,arroio grande,-32.2375,-53.0869,9.87,89,100,6.93,BR,1697066634
294,constantia,44.1833,28.65,8.38,68,4,4.39,RO,1697066634
295,saldanha,-33.0117,17.9442,13.43,93,26,1.7,ZA,1697066586
296,usinsk,65.9939,57.5281,-1.07,98,94,2.24,RU,1697066635
297,nova sintra,14.8667,-24.7167,24.31,64,95,0.79,CV,1697066635
298,tainan,22.9908,120.2133,26.04,78,40,2.06,TW,1697066635
299,ketchikan,55.3422,-131.6461,14.26,67,0,3.6,US,1697066635
300,nguigmi,14.2495,13.1092,31.54,27,36,4.92,NE,1697066635
301,mana,5.6592,-53.7767,27.71,79,0,5.12,GF,1697066635
302,valdovino,43.6094,-8.1115,21.52,62,74,3.05,ES,1697066635
303,lintong,34.378,109.2089,14.38,82,100,1.3,CN,1697066636
304,algarrobo,10.1869,-74.5753,26.84,83,30,3.51,CO,1697066636
305,saint-pierre,-21.3393,55.4781,21.82,60,0,2.57,RE,1697066636
306,birao,10.2849,22.7882,24.42,82,99,2.01,CF,1697066636
307,puerto leguizamo,-0.1934,-74.7819,27.46,67,84,0.54,CO,1697066636
308,iquique,-20.2208,-70.1431,18.02,79,34,3.24,CL,1697066636
309,kapa'a,22.0752,-159.319,31.99,75,20,6.17,US,1697066636
310,luena,-11.7833,19.9167,18.1,94,0,3.6,AO,1697066636
311,shubarshi,48.5872,57.1869,7.58,46,100,1.97,KZ,1697066637
312,bom jesus,-9.0744,-44.3586,30.31,25,3,2.96,BR,1697066637
313,metlili chaamba,32.2667,3.6333,20.52,40,0,2.06,DZ,1697066637
314,canutama,-6.5339,-64.3831,31.6,47,74,0.36,BR,1697066637
315,chonchi,-42.6128,-73.8092,9.56,80,71,2.85,CL,1697066637
316,baikonur,45.6167,63.3167,9.95,55,100,5.5,KZ,1697066637
317,laguna beach,33.5423,-117.7831,25.6,76,20,5.14,US,1697066638
318,tuy hoa,13.0833,109.3,25.1,92,91,2.11,VN,1697066638
319,rockland,41.1668,-74.0496,17.47,78,24,1.43,US,1697066463
320,tulum,20.2167,-87.4667,29.33,81,99,3.8,MX,1697066638
321,island harbour,50.724,-1.2758,17.74,95,100,2.68,GB,1697066638
322,kamalpur,24.2,91.8333,22.92,98,99,1.16,IN,1697066638
323,muli,2.9167,73.5667,27.61,72,96,5.33,MV,1697066638
324,n'zeto,-7.2312,12.8666,24.52,85,15,3.68,AO,1697066638
325,culiacan,24.7994,-107.3897,30.82,66,40,5.66,MX,1697066467
326,ishpeming,46.4885,-87.6676,6.52,86,86,2.01,US,1697066639
327,gobabis,-22.45,18.9667,21.88,46,100,3.69,NA,1697066639
328,scottsburg,38.6856,-85.7702,19.32,53,85,2.95,US,1697066639
329,liaocheng,36.4439,115.9647,15.26,61,96,2.07,CN,1697066639
330,yanchep,-31.55,115.6833,15.34,67,0,5.8,AU,1697066639
331,labrador city,52.9463,-66.9114,7.95,100,100,1.54,CA,1697066639
332,vallenar,-28.5708,-70.7581,22.2,28,0,1.79,CL,1697066596
333,bamboo flat,11.7,92.7167,25.05,100,40,1.03,IN,1697066640
334,hadibu,12.65,54.0333,26.94,83,29,1.63,YE,1697066640
335,pervomayskoye,43.919,46.7102,5.59,58,12,4.84,RU,1697066640
336,laascaanood,8.4774,47.3597,23.99,74,52,6.98,SO,1697066640
337,penzance,50.1186,-5.5371,17.38,98,100,7.18,GB,1697066640
338,impfondo,1.6381,18.0667,21.88,85,74,0.57,CG,1697066640
339,pagar alam,-4.0167,103.2667,19.96,88,69,0.74,ID,1697066640
340,jumla,29.2747,82.1838,9.05,87,3,1.57,NP,1697066641
341,sola,-13.8833,167.55,27.37,78,100,0.0,VU,1697066641
