City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,saynshand,44.8824,110.1163,10.33,34,0,4.09,MN,1697212737
363,volksrust,-27.3654,29.8818,19.93,13,0,3.16,ZA,1697212737
364,zaxo,37.1482,42.7001,25.33,32,0,0.58,IQ,1697212737
365,kolonia,50.9333,6.95,23.87,56,0,4.63,DE,1697212575
366,sola,-13.8833,167.55,26.0,80,100,7.94,VU,1697212737
367,sines,37.9562,-8.8698,22.38,82,100,3.13,PT,1697212738
368,shingu,33.7333,135.9833,15.77,84,60,2.03,JP,1697212738
369,zaragoza,41.6561,-0.8773,29.69,28,0,3.09,ES,1697212466
370,jijiga,9.35,42.8,22.91,49,67,7.9,ET,1697212738
371,port saint john's,-31.6229,29.5448,21.4,57,10,9.68,ZA,1697212490
372,choyr,46.3611,108.3611,7.46,39,0,2.45,MN,1697212738
373,st. john's,47.5649,-52.7093,14.26,95,100,6.69,CA,1697212726
374,bodden town,19.2833,-81.25,32.74,70,40,3.6,KY,1697212738
375,mooloolaba,-26.6833,153.1167,18.39,82,6,3.56,AU,1697212738
376,bouarfa,32.53,-1.95,24.41,17,0,0.58,MA,1697212739
377,burela de cabo,43.65,-7.4,18.98,86,100,4.65,ES,1697212739
378,yemva,62.59,50.8594,5.59,94,100,4.47,RU,1697212739
379,fale old settlement,-9.3852,-171.2468,28.4,72,76,10.63,TK,1697212739
380,zhezqazghan,47.7833,67.7667,7.39,35,0,4.01,KZ,1697212739
381,san patricio,28.017,-97.5169,30.48,67,0,2.5,US,1697212739
382,bensonville,6.4461,-10.6125,31.75,88,100,2.32,LR,1697212504
383,illizi,26.4833,8.4667,33.89,14,12,5.23,DZ,1697212739
384,vuktyl,63.8567,57.3094,2.84,97,92,4.47,RU,1697212740
385,songea,-10.6833,35.65,28.09,27,68,3.21,TZ,1697212740
386,barra de santo antonio,-9.4047,-35.5072,30.6,69,27,5.35,BR,1697212525
387,aykhal,66.0,111.5,-4.41,78,98,4.92,RU,1697212740
388,ketchikan,55.3422,-131.6461,9.26,93,20,3.09,US,1697212740
389,bandarbeyla,9.4942,50.8122,27.04,83,2,3.55,SO,1697212740
390,kapa'a,22.0752,-159.319,22.99,94,0,3.09,US,1697212740
391,orchard homes,46.8633,-114.0484,10.71,83,0,0.89,US,1697212741
392,concordia,-31.393,-58.0209,16.55,50,0,3.13,AR,1697212741
393,clodomira,-27.5744,-64.1311,22.99,19,1,3.67,AR,1697212741
394,labytnangi,66.6572,66.4183,0.14,99,100,1.92,RU,1697212741
395,bulayevo,54.9056,70.4439,9.55,39,100,7.53,KZ,1697212741
396,benguela,-12.5763,13.4055,24.88,75,43,2.74,AO,1697212741
397,pitanga,-24.7572,-51.7614,15.0,96,100,2.67,BR,1697212741
398,tashtyp,52.7939,89.8983,3.91,88,61,0.88,RU,1697212741
399,tolanaro,-25.0319,46.9987,25.04,83,20,7.2,MG,1697212741
400,balotra,25.8333,72.2333,31.37,34,1,4.16,IN,1697212742
401,chegdomyn,51.1167,133.0167,7.4,78,33,2.24,RU,1697212742
402,aripuana,-9.1667,-60.6333,40.58,25,15,1.29,BR,1697212742
403,pangody,65.85,74.4859,0.78,98,100,6.05,RU,1697212742
404,uliastay,47.7417,96.8444,6.4,38,74,2.17,MN,1697212742
405,murun-kuren,49.6342,100.1625,8.88,41,82,2.25,MN,1697212742
406,abreus,22.2775,-80.5675,33.25,49,100,4.73,CU,1697212742
407,lampazos de naranjo,27.0167,-100.5167,29.05,49,0,3.01,MX,1697212743
408,ko pha ngan,9.7578,100.0291,27.38,72,61,1.47,TH,1697212743
409,bonthe,7.5264,-12.505,27.83,76,72,2.74,SL,1697212743
410,troitsko-pechorsk,62.7084,56.1964,5.94,85,99,5.36,RU,1697212743
411,fontana,34.0922,-117.4351,24.23,44,20,0.0,US,1697212743
412,ha tinh,18.3333,105.9,23.41,92,100,1.02,VN,1697212743
413,anadyr,64.75,177.4833,1.28,86,20,3.0,RU,1697212743
414,yar,58.249,52.1026,6.9,77,82,7.92,RU,1697212743
415,abatskoye,56.2875,70.4555,6.81,58,100,6.99,RU,1697212744
416,smidovich,48.6,133.8167,10.87,60,45,5.42,RU,1697212744
417,san juan,-31.5375,-68.5364,22.3,20,0,3.31,AR,1697212483
418,castillos,-34.1667,-53.8333,14.74,46,0,3.03,UY,1697212744
419,slave lake,55.2834,-114.769,3.99,100,100,6.17,CA,1697212471
420,jieshi,22.8134,115.8257,24.46,79,66,2.13,CN,1697212744
421,camacupa,-12.0167,17.4833,28.33,29,97,3.93,AO,1697212745
422,pimenta bueno,-11.6725,-61.1936,41.65,25,55,0.68,BR,1697212745
423,ust'-ilimsk,58.0006,102.6619,4.13,75,100,3.13,RU,1697212722
424,inarajan village,13.2736,144.7484,26.54,92,100,4.13,GU,1697212745
425,angaur state,6.906,134.13,28.21,79,100,4.57,PW,1697212745
426,mundri,-6.9558,111.71,26.09,72,88,2.12,ID,1697212745
427,chinde,26.8418,88.0763,15.59,85,16,1.95,NP,1697212745
428,mexia,31.6799,-96.4822,25.81,84,100,6.69,US,1697212745
429,ambovombe,-25.1667,46.0833,24.35,82,10,2.34,MG,1697212746
430,codrington,-38.2667,141.9667,12.83,80,100,7.73,AU,1697212746
431,keningau,5.3378,116.1602,22.92,97,99,0.5,MY,1697212746
432,labrador city,52.9463,-66.9114,7.95,93,100,4.63,CA,1697212746
433,sturgeon bay,44.8342,-87.377,11.22,87,100,3.6,US,1697212746
434,nanuque,-17.8392,-40.3539,35.42,26,100,2.37,BR,1697212732
435,ta`u,-14.2336,-169.5144,26.67,75,86,8.97,AS,1697212746
436,prince albert,53.2001,-105.7677,6.97,81,75,4.63,CA,1697212746
437,sasovo,54.3537,41.9199,10.68,54,4,7.15,RU,1697212747
438,mumford,5.2618,-0.759,26.72,82,77,4.86,GH,1697212747
439,bardai,11.65,7.2333,32.55,33,96,3.84,NG,1697212747
440,sibiti,-3.6819,13.3499,25.16,82,88,1.43,CG,1697212748
441,hammerfest,70.6634,23.6821,1.25,93,40,1.54,NO,1697212748
442,lieksa,63.3167,30.0167,3.76,80,73,3.57,FI,1697212748
443,kas,36.2018,29.6377,22.56,75,0,3.32,TR,1697212748
444,belogorsk,50.9158,128.4611,8.82,69,1,2.51,RU,1697212748
445,lerwick,60.1545,-1.1494,8.0,74,85,10.04,GB,1697212748
446,revda,56.801,59.9303,2.71,95,100,7.02,RU,1697212748
447,el granada,37.5027,-122.4694,18.6,69,20,0.0,US,1697212749
448,jaromer,50.3562,15.9214,22.78,70,100,2.09,CZ,1697212749
449,woolgoolga,-30.1106,153.2007,12.8,79,0,2.7,AU,1697212749
450,nova sintra,14.8667,-24.7167,24.41,76,56,2.93,CV,1697212749
451,shizunai-furukawacho,42.3339,142.3669,13.12,80,0,3.28,JP,1697212749
452,tsiombe,-25.3,45.4833,25.24,76,16,2.6,MG,1697212749
453,ubari,26.5921,12.7805,29.03,19,0,3.82,LY,1697212750
454,muravlenko,63.7898,74.523,1.68,98,100,7.08,RU,1697212750
455,tutoia,-2.7619,-42.2744,30.79,57,8,7.05,BR,1697212462
456,dili,-8.5586,125.5736,26.36,69,6,1.53,TL,1697212750
457,yuncheng,35.0231,110.9928,15.92,66,54,1.88,CN,1697212750
458,santa cruz de tenerife,28.4682,-16.2546,35.78,15,0,3.6,ES,1697212750
459,lorengau,-2.0226,147.2712,27.36,81,16,2.36,PG,1697212619
460,feijo,-8.1642,-70.3536,30.8,54,100,0.37,BR,1697212750
461,yemetsk,63.4721,41.7941,4.3,82,100,5.78,RU,1697212751
462,bako,5.7833,36.5667,20.06,78,86,1.8,ET,1697212751
463,les avirons,-21.2418,55.3394,22.05,64,20,4.12,RE,1697212751
464,dhamtari,20.7072,81.5497,23.61,68,26,1.73,IN,1697212751
465,bathsheba,13.2167,-59.5167,31.34,62,20,5.14,BB,1697212751
466,hengchun,22.0042,120.7439,25.54,77,96,4.9,TW,1697212751
467,sao domingos do prata,-19.865,-42.9683,36.71,29,98,1.05,BR,1697212751
468,rawson,-43.3002,-65.1023,20.16,19,0,7.72,AR,1697212752
469,coyhaique,-45.5752,-72.0662,10.97,54,20,2.06,CL,1697212752
470,hasaki,35.7333,140.8333,12.22,59,26,4.82,JP,1697212752
471,colon,9.3592,-79.9014,28.88,79,14,2.24,PA,1697212752
472,brokopondo,4.75,-55.1667,32.25,51,100,0.26,SR,1697212752
473,kilindoni,-7.9139,39.6668,26.07,77,58,5.43,TZ,1697212752
474,raichur,16.2,77.3667,27.96,50,87,3.96,IN,1697212752
475,atafu village,-8.5421,-172.5159,28.6,74,91,9.82,TK,1697212752
476,shevchenkove,49.6959,37.1735,11.74,88,66,2.99,UA,1697212753
477,kayangel,8.0823,134.7173,28.29,78,79,6.27,PW,1697212753
478,port lincoln,-34.7333,135.8667,13.96,75,82,6.55,AU,1697212753
479,tangshan,39.6333,118.1833,12.92,52,13,0.77,CN,1697212753
480,leh,34.1667,77.5833,8.29,28,2,2.13,IN,1697212753
481,hastings,50.8552,0.5729,19.99,30,100,10.03,GB,1697212753
482,nguigmi,14.2495,13.1092,35.8,22,5,2.9,NE,1697212754
483,kralendijk,12.15,-68.2667,32.99,62,40,6.17,BQ,1697212744
484,nyurba,63.2842,118.3319,-3.27,51,87,1.79,RU,1697212754
485,keelung,25.1283,121.7419,25.03,77,1,2.09,TW,1697212754
486,coolum beach,-26.5333,153.1,16.88,74,4,3.06,AU,1697212754
487,peterhead,57.5058,-1.7981,12.22,66,8,14.47,GB,1697212754
488,grand gaube,-20.0064,57.6608,23.22,66,38,4.84,MU,1697212754
489,merizo village,13.2658,144.6691,26.31,92,100,4.66,GU,1697212754
490,mugia,43.1041,-9.2179,19.39,84,19,1.61,ES,1697212754
491,corabia,43.7833,24.5,26.32,38,86,0.44,RO,1697212755
492,nazyvayevsk,55.5698,71.3529,8.84,43,100,7.49,RU,1697212755
493,curuca,-0.7289,-47.8481,33.93,48,95,4.93,BR,1697212755
494,meadow lakes,61.6247,-149.6011,2.75,96,100,0.0,US,1697212755
495,tierra blanca,14.5833,-88.5833,25.81,53,57,1.61,HN,1697212755
496,banda aceh,5.5577,95.3222,26.8,82,81,1.7,ID,1697212755
497,sao vicente,-23.9631,-46.3919,22.1,62,100,3.6,BR,1697212755
498,punta de bombon,-17.1717,-71.7931,19.84,76,85,4.0,PE,1697212756
499,jiuquan,39.7432,98.5174,12.9,24,2,2.72,CN,1697212756
500,howrah,22.5892,88.3103,28.0,69,20,0.0,IN,1697212756
501,dubbo,-32.25,148.6167,12.07,62,1,3.6,AU,1697212756
502,villa juarez,24.6536,-107.5411,28.14,69,40,2.57,MX,1697212756
503,sierra grande,-41.606,-65.3557,18.68,25,21,7.2,AR,1697212756
504,pasan,22.85,82.2,22.7,58,13,0.68,IN,1697212756
505,ulaangom,49.9811,92.0667,10.23,55,100,0.73,MN,1697212756
506,alofi,-19.0595,-169.9187,21.94,88,91,1.03,NU,1697212756
507,yanchep,-31.55,115.6833,23.07,40,0,4.04,AU,1697212757
508,lucas,41.6501,-83.6666,15.98,76,100,6.69,US,1697212757
509,pop,40.8736,71.1089,9.27,55,100,4.31,UZ,1697212757
510,zalingei,12.9096,23.4741,32.06,22,39,5.44,SD,1697212757
511,el casar,38.5309,-5.9251,27.77,24,100,5.33,ES,1697212757
512,partenit,44.578,34.3446,15.3,68,92,1.43,UA,1697212757
513,krasnoarmeyskaya,45.3661,38.2117,13.14,54,43,2.59,RU,1697212757
514,kraluv dvur,49.9498,14.0345,25.32,41,89,3.03,CZ,1697212758
515,bokovskaya,49.229,41.8306,12.14,65,100,3.79,RU,1697212758
516,san rafael del sur,11.8485,-86.4384,30.54,69,83,1.83,NI,1697212758
517,idaho falls,43.4666,-112.0341,7.43,90,0,1.54,US,1697212758
518,christchurch,-43.5333,172.6333,14.62,48,20,4.63,NZ,1697212490
519,alvaraes,-3.2208,-64.8042,27.93,25,13,1.47,BR,1697212758
520,kosh-agach,50.0,88.6667,8.5,54,100,2.24,RU,1697212758
521,aligudarz,33.4006,49.6949,17.55,33,50,3.84,IR,1697212759
522,surovikino,48.6078,42.8486,12.78,58,100,3.69,RU,1697212759
523,bom jardim,-7.7958,-35.5872,33.43,37,37,7.65,BR,1697212759
524,moyynkum,44.2914,72.9469,8.6,67,100,9.0,KZ,1697212759
525,zapala,-38.8992,-70.0544,15.22,24,95,2.2,AR,1697212671
526,talara,-4.5772,-81.2719,26.42,61,0,8.75,PE,1697212759
527,yaya,56.206,86.44,5.62,60,48,6.1,RU,1697212759
528,richards bay,-28.783,32.0377,20.12,74,2,2.14,ZA,1697212759
529,papao,-17.75,-149.55,22.82,77,47,8.2,PF,1697212760
530,nabire,-3.3667,135.4833,25.06,92,100,1.23,ID,1697212760
531,saint-pierre,-21.3393,55.4781,23.82,64,20,4.12,RE,1697212613
532,el hadjira,32.6134,5.5126,30.31,18,0,4.92,DZ,1697212760
533,chisec,15.8167,-90.2833,32.13,60,57,1.07,GT,1697212760
534,san matias,-16.3667,-58.4,34.41,32,20,3.31,BO,1697212467
535,jawf al maqbabah,13.8378,45.8349,24.67,73,6,2.5,YE,1697212760
536,torzhok,57.0436,34.9622,7.71,75,32,3.56,RU,1697212760
537,mesquite,32.7668,-96.5992,26.4,72,87,2.24,US,1697212659
538,haiku-pauwela,20.9219,-156.3051,24.47,86,11,4.57,US,1697212761
539,riberalta,-10.9833,-66.1,31.11,66,74,3.09,BO,1697212761
540,sorong,-0.8833,131.25,26.53,89,100,3.47,ID,1697212562
541,aleg,17.0481,-13.9209,37.48,28,60,2.28,MR,1697212761
542,yala,6.3333,101.25,24.9,93,94,0.87,TH,1697212761
543,sol'-iletsk,51.1631,54.9918,10.47,52,100,9.39,RU,1697212761
544,bamboo flat,11.7,92.7167,26.05,94,40,1.03,IN,1697212761
545,guanica,17.9716,-66.908,33.61,68,84,4.59,PR,1697212762
546,ambalangoda,6.2355,80.0538,25.45,87,97,2.93,LK,1697212762
547,pitimbu,-7.4706,-34.8086,30.33,70,29,5.71,BR,1697212762
548,yigo village,13.5361,144.8886,25.62,90,0,3.6,GU,1697212762
549,quellon,-43.1167,-73.6167,10.39,65,70,2.73,CL,1697212762
550,duong dong,10.2167,103.9667,26.0,94,40,1.03,VN,1697212762
551,nemuro,43.3236,145.575,13.25,70,0,2.62,JP,1697212582
552,kotido,2.9806,34.1331,29.35,32,97,5.32,UG,1697212763
553,key west,24.5557,-81.7826,32.0,74,0,6.17,US,1697212654
554,tidjikja,18.5564,-11.4271,37.62,15,29,3.75,MR,1697212686
555,gannat,46.1002,3.1989,27.88,32,30,5.69,FR,1697212763
556,tonnerre,47.8563,3.9737,28.07,27,41,7.58,FR,1697212763
557,fish town,5.1964,-7.8756,24.02,95,100,1.81,LR,1697212763
558,mandal,25.45,74.5667,28.23,40,53,3.29,IN,1697212480
559,tromso,69.6496,18.957,2.01,80,40,1.54,NO,1697212360
560,sikasso,10.9167,-7.0,31.98,53,76,1.39,ML,1697212764
561,nema,57.5067,50.5011,7.35,78,64,6.62,RU,1697212764
562,miahuatlan de porfirio diaz,16.3333,-96.6,23.69,53,100,0.89,MX,1697212764
563,thunder bay,48.4001,-89.3168,8.95,87,75,2.57,CA,1697212764
564,yakeshi,49.2833,120.7333,6.16,47,76,2.62,CN,1697212764
565,flin flon,54.7682,-101.865,8.91,81,100,0.0,CA,1697212764
566,cody,44.5263,-109.0565,6.06,87,100,0.0,US,1697212765
567,mulanje,-16.0316,35.5,32.09,22,31,2.95,MW,1697212765
568,kourou,5.1552,-52.6478,33.03,54,84,4.51,GF,1697212765
569,trancas,-26.2314,-65.2803,22.37,23,65,3.18,AR,1697212765
570,al jawf,29.5,38.75,28.23,22,0,4.44,SA,1697212765
571,wuhai,39.6647,106.8122,13.36,31,3,1.53,CN,1697212575
572,graham,47.0529,-122.2943,14.87,84,0,0.89,US,1697212765
573,middelburg,-25.7751,29.4648,26.68,12,0,5.76,ZA,1697212765
574,arauco,-37.2463,-73.3175,15.5,47,99,2.23,CL,1697212766
575,sawai madhopur,25.9833,76.3667,28.86,35,14,1.82,IN,1697212766
576,hola,51.5377,23.1902,18.1,76,100,3.73,PL,1697212766
577,luganville,-15.5333,167.1667,24.81,82,91,3.01,VU,1697212471
578,faya-largeau,17.9257,19.1043,36.63,12,0,5.91,TD,1697212492
579,hotan,37.0997,79.9269,17.17,16,38,2.45,CN,1697212766
580,kudahuvadhoo,2.6708,72.8944,27.75,71,90,4.17,MV,1697212766
581,maquoketa,42.0689,-90.6657,12.71,95,100,6.64,US,1697212767
582,walvis bay,-22.9575,14.5053,15.61,72,35,5.23,NA,1697212767
583,pindobacu,-10.7417,-40.3608,32.82,33,36,3.0,BR,1697212767
584,barah,13.7,30.3667,36.82,21,19,2.1,SD,1697212767
585,puerto san jose,13.9256,-90.8244,28.76,77,87,0.57,GT,1697212609
